res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
6507217,Fly High,['Bar'],https://www.zomato.com/pune/fly-high-magarpatta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Floor, Seasons Mall, Besides Timezone, Magarpatta, Pune",Pune,5,"Seasons Mall, Magarpatta ",18.51952463,73.93158618,,1,"Seasons Mall, Magarpatta , Pune","North Indian, Continental, Seafood, Lebanese, Chinese, Fast Food",12 Noon to 12 Midnight,2000,4,Rs.,"['Mall Parking', 'Credit Card', 'Dinner', 'Cash', 'Delivery', 'Debit Card', 'Live Sports Screening', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Fullbar', 'Live Music', 'Sneakpeek']",4.3,Very Good,1437,373,0,1,-1
18966954,Fly High,['Bar'],https://www.zomato.com/pune/fly-high-hinjawadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Besides Hotel Fortune Inn Exotica, Hinjawadi, Pune",Pune,5,Hinjawadi,18.59146932,73.74783542,,1,"Hinjawadi, Pune","Continental, Italian, Chinese, North Indian","3 PM to 1:30 AM (Mon-Fri), 12 Noon to 1:30 AM (Sat-Sun)",2000,4,Rs.,"['Dinner', 'Cash', 'Debit Card', 'Credit Card', 'Dance Floor', 'Live Music', 'Live Sports Screening', 'Indoor Seating', 'Sneakpeek', 'Fullbar', 'Smoking Area', 'Outdoor Seating', 'Air Conditioned']",4.3,Very Good,495,156,0,-1,-1
18778707,Café Delhi Heights,['Casual Dining'],https://www.zomato.com/pune/café-delhi-heights-senapati-bapat-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"403A, Unit 15, Second Floor, The Pavillion Mall, Serial 1, Senapati Bapat Road, Pune",Pune,5,"The Pavillion, Senapati Bapat Road",18.53415536,73.82937759,,1,"The Pavillion, Senapati Bapat Road, Pune","Asian, Modern Indian, Continental, Cafe",11 AM to 12 Midnight,2000,4,Rs.,"['Lunch', 'Mall Parking', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Free Wifi', 'Smoking Area', 'Indoor Seating', 'Air Conditioned', 'All Day Breakfast', 'Desserts and Bakes']",4.3,Very Good,313,173,0,-1,-1
18479868,Fly High,['Bar'],https://www.zomato.com/pune/fly-high-kharadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"World Trade Centre, Tower 2, F&B 7, Kharadi, Pune",Pune,5,"City Hub @ WTC, Kharadi",18.55352724,73.94849818,,1,"City Hub @ WTC, Kharadi, Pune","Continental, Italian, Chinese, North Indian",12 Noon to 1 AM,2000,4,Rs.,"['Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'DJ', 'Fullbar', 'Live Music', 'Serves Cocktails', 'Restricted Entry', 'Air Conditioned', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended', 'Digital Payments Accepted', 'Sneakpeek', 'Smoking Area']",4.4,Very Good,1787,367,0,1,-1
10579,Shisha Jazz Cafe,['Lounge'],https://www.zomato.com/pune/shisha-jazz-cafe-mundhwa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"35/36, ABC Farms, KP Annexe, Mundhwa, Pune",Pune,5,"ABC Farms,Mundhwa",18.53910066,73.90482713,0,1,"ABC Farms,Mundhwa, Pune","Iranian, North Indian, Continental",11 AM to 12:30 AM,2000,4,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Live Entertainment', 'Valet Parking Available', 'Outdoor Seating', 'Indoor Seating', 'Wifi', 'Nightlife', 'Fullbar', 'Live Music', 'Table booking recommended', 'Smoking Area']",4.2,Very Good,2790,980,0,-1,-1
10632,Trikaya,['Lounge'],https://www.zomato.com/pune/trikaya-bavdhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Floor, Aditya Shagun Mall, NDA-Pashan Road, Bavdhan Khurd, Bavdhan, Pune",Pune,5,"Aditya Shagun Mall, Bavdhan",18.51930655,73.77847228,411021,1,"Aditya Shagun Mall, Bavdhan, Pune","Chinese, Thai, Malaysian, Indonesian, Asian, North Indian","12 Noon to 3:30 PM, 7 PM to 11:30 PM",2000,4,Rs.,"['Lunch', 'Serves Alcohol', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Mall Parking', 'Delivery', 'Credit Card', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area', 'Free Parking', 'Fullbar', 'Indoor Seating', 'Table reservation required', 'Private Dining Area Available', 'LGBTQIA Friendly']",4,Very Good,1380,596,0,-1,-1
10651,The 1st Brewhouse - The Corinthians,['Microbrewery'],https://www.zomato.com/pune/the-1st-brewhouse-the-corinthians-nibm-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Nyati County, NIBM Annexe, Mohamadwadi, NIBM Road, Pune",Pune,5,"The Corinthians, Kondhawa",18.46326273,73.91930401,0,1,"The Corinthians, Kondhawa, Pune","Finger Food, North Indian","12noon – 1am (Mon-Thu),12noon – 1:30am (Fri-Sun)",2000,4,Rs.,"['Serves Alcohol', 'Cash', 'Credit Card', 'Lunch', 'Dinner', 'Debit Card', 'Above 18 Only', 'Live Sports Screening', 'Valet Parking Available', 'Fullbar', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Nightlife', 'Craft Beer', 'Outdoor Seating', 'Indoor Seating']",4.2,Very Good,2216,944,0,-1,-1
6505794,YOLO Gastro Lounge,['Bar'],https://www.zomato.com/pune/yolo-gastro-lounge-pimple-saudagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SR 18/11/1, 18/11/4, SPOT 18, Floor 8, B Wing, Sai Chowk, Pimple Saudagar, Pune.",Pune,5,"Spot 18 Mall, Pimple Saudagar",18.59372395,73.78607802,411017,1,"Spot 18 Mall, Pimple Saudagar, Pune","North Indian, Continental, Pizza, Finger Food, Bar Food, European","4 PM to 12:30 AM (Mon-Thu), 12 Noon to 1:30 AM (Fri-Sun)",2000,4,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Mall Parking', 'Delivery', 'Credit Card', 'DJ', 'Live Entertainment', 'Nightlife', 'Fullbar', 'Wine', 'Live Music', 'Romantic Dining', 'Serves Cocktails', 'Air Conditioned', 'Wifi', 'Dance Floor', 'Live Sports Screening', 'Valet Parking Available', 'Outdoor Seating', 'Beer', 'Indoor Seating', 'Rooftop', 'Table booking recommended', 'Smoking Area']",3.8,Good,1103,742,0,-1,-1
11396,Punjab Grill,['Casual Dining'],https://www.zomato.com/pune/punjab-grill-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Level 2, Phoenix Market City, Pune Nagar Road, Viman Nagar, Pune",Pune,5,Viman Nagar,18.56173554,73.91666036,,1,"Viman Nagar, Pune","North Indian, Mughlai",12 Noon to 11:45 PM,2000,4,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Fullbar', 'Table booking recommended', 'Wifi', 'Buffet', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area']",4.2,Very Good,1638,1104,0,1,-1
6503450,Sunny Da Dhaba,['Dhaba'],https://www.zomato.com/pune/sunny-da-dhaba-old-mumbai-pune-highway?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mundhavara Phata, Old Mumbai-Pune Highway, Pune",Pune,5,Old Mumbai-Pune Highway,18.75969846,73.51532746,,1,"Old Mumbai-Pune Highway, Pune","North Indian, Mughlai, Chinese","11 AM to 1 AM (Mon-Thu, Sun), 11 AM to 2 AM (Fri-Sat)",2000,4,Rs.,"['Dinner', 'Debit Card', 'Takeaway Available', 'Cash', 'Lunch', 'Credit Card', 'Serves Jain Food', 'Outdoor Seating', 'Pet Friendly', 'Free Parking', 'Indoor Seating', 'Smoking Area', 'Live Sports Screening', 'Table reservation required', 'Fullbar']",3.8,Good,789,702,0,-1,-1
10979,1 Lounge and Restaurant,['Lounge'],https://www.zomato.com/pune/1-lounge-and-restaurant-mundhwa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"81/1, KP Annexe, Mundhwa Road, Mundhwa, Pune",Pune,5,Mundhwa,18.53611163,73.91067803,411036,1,"Mundhwa, Pune","Finger Food, European, North Indian, Mughlai",Mon- (10 AM to 0:30 AM),2000,4,Rs.,"['Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Takeaway Available', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Table Reservation Not Required', 'Smoking Area']",3.8,Good,832,268,0,1,-1
11080,Latitude - Blue Diamond,['Fine Dining'],https://www.zomato.com/pune/latitude-blue-diamond-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11, Blue Diamond, Koregaon Park, Pune",Pune,5,"Blue Diamond, Koregaon Park",18.53845092,73.88651669,0,1,"Blue Diamond, Koregaon Park, Pune","North Indian, Mediterranean, Italian, European, South Indian, Salad",24 Hours,2000,4,Rs.,"['Lunch', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Breakfast', 'Valet Parking Available', 'Outdoor Seating', '4/5 Star', 'Air Conditioned', 'Luxury Dining', 'Brunch', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Smoking Area', 'Buffet']",4.2,Very Good,719,789,0,-1,-1
18676685,Mamagoto,['Casual Dining'],https://www.zomato.com/pune/mamagoto-senapati-bapat-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, Pavillion Mall, Senapati Bapat Road, Senapati Bapat Road, Pune",Pune,5,"The Pavillion, Senapati Bapat Road",18.53381745,73.82970784,411016,1,"The Pavillion, Senapati Bapat Road, Pune","Thai, Chinese, Japanese, Momos, Salad, Vietnamese, Malaysian",12noon – 11:30pm (Mon-Sun),2000,4,Rs.,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Mall Parking', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking recommended']",4.4,Very Good,532,1108,0,1,-1
6507804,Ignite - Courtyard By Marriott Pune Hinjawadi,['Bar'],https://www.zomato.com/pune/ignite-courtyard-by-marriott-pune-hinjawadi-hinjawadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Courtyard By Marriott, Rajiv Gandhi Infotech Park, Phase 1, Hinjawadi, Pune",Pune,5,"Courtyard By Marriott, Hinjewadi",18.59161454,73.74699488,411057,1,"Courtyard By Marriott, Hinjewadi, Pune","Continental, Seafood, Mediterranean, American, BBQ, Bar Food, Burger, Desserts",5 PM to 1 AM,2000,4,Rs.,"['Serves Alcohol', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Nightlife', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Live Music', 'Valet Parking Available', 'Outdoor Seating', 'Table booking recommended', 'Wifi', 'DJ']",4.3,Very Good,410,605,0,-1,-1
18702398,Fly High,['Bar'],https://www.zomato.com/pune/fly-high-sinhgad-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, Destination Centre, Nanded, Sinhgad Road, Pune",Pune,5,Sinhgad Road,18.46000778,73.78601734,,1,"Sinhgad Road, Pune","North Indian, Continental, Seafood, Lebanese, Chinese, Fast Food","11 AM to 3:30 PM, 6:30 PM to 1 AM",2000,4,Rs.,"['Dinner', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Fullbar', 'Indoor Seating', 'Sneakpeek', 'Smoking Area', 'Outdoor Seating', 'Air Conditioned']",3.9,Good,361,183,0,-1,-1
6503851,The Square - Novotel,['Fine Dining'],https://www.zomato.com/pune/the-square-novotel-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Novotel, Weikfield IT City InfoPark, Nagar Road, Viman Nagar, Pune",Pune,5,"Novotel, Nagar Road",18.55833626,73.91031928,,1,"Novotel, Nagar Road, Pune","North Indian, European, Continental, Chinese, Mediterranean, Asian, Italian",24 Hours,2000,4,Rs.,"['Dinner', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Buffet', 'Fullbar', 'Table booking recommended', 'Brunch']",4.1,Very Good,420,682,0,-1,-1
11209,The Eatery - Four Points by Sheraton,['Casual Dining'],https://www.zomato.com/pune/the-eatery-four-points-by-sheraton-1-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Four Points By Sheraton, Viman Nagar, Pune",Pune,5,"Four Points by Sheraton, Viman Nagar",18.56226919,73.92228361,411014,1,"Four Points by Sheraton, Viman Nagar, Pune","North Indian, South Indian, Asian, Italian",24 Hours,2000,4,Rs.,"['Takeaway Available', 'Breakfast', 'Delivery', 'Dinner', 'Cash', 'Credit Card', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Buffet', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Brunch', 'Valet Parking Available', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area']",4.1,Very Good,222,846,0,1,-1
18512038,Sorriso- Marriott Suites Pune,['Casual Dining'],https://www.zomato.com/pune/sorriso-marriott-suites-pune-mundhwa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Marriott Suites Pune, 81 Mundhwa Koregaon Park Annex, Mundhwa, Pune",Pune,5,Marriott Suites Pune,18.53269626,73.91023077,411036,1,"Marriott Suites Pune, Pune",Italian,"11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 2:30 AM (Fri-Sat)",2000,4,Rs.,"['Cash', 'Dinner', 'Lunch', 'Debit Card', 'Serves Alcohol', 'Credit Card', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Brunch', 'Fullbar', 'Wifi', 'Private Dining Area Available', 'Outdoor Seating']",4.3,Very Good,208,388,0,-1,-1
18812225,Plunge - All Day Kitchen and Bar,['Bar'],https://www.zomato.com/pune/plunge-all-day-kitchen-and-bar-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd Floor, Kapila Matrix, Koregaon Park Annex, Mundhwa, Koregaon Park, Pune",Pune,5,Koregaon Park,18.53651121,73.91024988,,1,"Koregaon Park, Pune","Continental, North Indian, Chinese",12:30 PM to 1:30 AM,2000,4,Rs.,"['Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Live Sports Screening', 'Fullbar', 'Couple Entry Only', 'Above 18 Only', 'Restricted Entry', 'Keto Options', 'Smoking Area', 'Pure Veg', 'Nightlife', 'Indoor Seating', 'Free Wifi', 'Table booking recommended', 'Air Conditioned', 'LGBTQIA Friendly', 'Private Dining Area Available', 'Vegan Options']",4.3,Very Good,273,121,0,-1,-1
18696658,Sherlock's Pub,['Pub'],https://www.zomato.com/pune/sherlocks-pub-magarpatta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 16, Second Floor, Seasons Mall, Magarpatta, Pune",Pune,5,"Seasons Mall, Magarpatta ",18.51915395,73.93184535,,1,"Seasons Mall, Magarpatta , Pune","Finger Food, North Indian, Italian",12 Noon to 1 AM,2000,4,Rs.,"['Cash', 'Serves Alcohol', 'Lunch', 'Credit Card', 'Debit Card', 'Mall Parking', 'Dinner', 'Fullbar', 'Air Conditioned', 'Indoor Seating', 'Table booking for Groups', 'Nightlife', 'Smoking Area', 'Serves Cocktails', 'Outdoor Seating', 'Dance Floor', 'DJ', 'Wifi']",3.5,Good,251,148,0,-1,-1
11260,Carmine  Radisson Blu Hotel,['Casual Dining'],https://www.zomato.com/pune/carmine-radisson-blu-hotel-kharadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Nagar Bypass Road, Kharadi, Pune",Pune,5,"Radisson Blu Hotel, Kharadi",18.55539874,73.93726777,0,1,"Radisson Blu Hotel, Kharadi, Pune","North Indian, Italian, Continental, Seafood, Chinese",6:30am – 11:30pm (Mon-Sun),2000,4,Rs.,"['Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Breakfast', 'Debit Card', 'Lunch', 'Buffet', 'Indoor Seating', 'Air Conditioned']",3.7,Good,126,179,0,-1,-1
13039,Payatha - Ethnic Foothill Restaurant,['Casual Dining'],https://www.zomato.com/pune/payatha-ethnic-foothill-restaurant-hadapsar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fort Jadhavgadh, Jadhavwadi, Hadapsar Saswad Road, Hadapsar, Pune",Pune,5,"Fort Jadhavgadh, Hadapsar",18.43119998,73.98029175,0,1,"Fort Jadhavgadh, Hadapsar, Pune",Maharashtrian,"7:30 PM to 10:30 PM (Mon-Fri), 12:30 PM to 3:30 PM, 7:30 PM to 10:30 PM (Sat-Sun)",2000,4,Rs.,"['Lunch', 'Cash', 'Credit Card', 'Debit Card', 'Serves Alcohol', 'Dinner', 'Free Parking', 'Outdoor Seating', 'Table booking recommended', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Buffet']",3.6,Good,75,145,0,-1,-1
11263,The Fishbowl - Hyatt Pune,['Lounge'],https://www.zomato.com/pune/the-fishbowl-hyatt-pune-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hyatt Pune, Adjacent to Aga Khan Palace, 88, Nagar Road, Kalyani Nagar, Pune",Pune,5,"Hyatt Pune, Nagar Road",18.55423223,73.90465412,0,1,"Hyatt Pune, Nagar Road, Pune",Finger Food,3 PM to 1 AM,2000,4,Rs.,"['Cash', 'Lunch', 'Debit Card', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Smoking Area', 'Valet Parking Available', 'Wheelchair Accessible', 'Air Conditioned', 'Nightlife', 'Indoor Seating', 'Fullbar']",3.9,Good,154,32,0,-1,-1
13063,Coffee Shop - Fariyas Holiday Resort,['Casual Dining'],https://www.zomato.com/pune/coffee-shop-fariyas-holiday-resort-lonavala?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Frichley Hills, Fariyas Holiday Resort, Tungarli",Pune,5,"Fariyas Holiday Resort, Lonavala",18.7622602,73.3922479,410401,1,"Fariyas Holiday Resort, Lonavala, Pune","Continental, Chinese, North Indian","7:30 AM to 10:30 AM, 1 PM to 3 PM, 8 PM to 11 PM (Mon-Sun)",2000,4,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Breakfast', 'Dinner', 'Air Conditioned', 'Buffet', 'Indoor Seating', 'Wifi', 'Fullbar']",3.9,Good,62,110,0,-1,-1
6503236,Xanadu - Ambrosia Resort and Spa,['Lounge'],https://www.zomato.com/pune/xanadu-ambrosia-resort-and-spa-bavdhan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ambrosia Resort and Spa, 38/2, Bavdhan Khurd, Bavdhan, Pune",Pune,5,Ambrosia Resort and Spa,18.50355825,73.76807906,,1,"Ambrosia Resort and Spa, Pune",Finger Food,7 PM to 12 Midnight,2000,4,Rs.,"['Dinner', 'Debit Card', 'Cash', 'Credit Card', 'Live Sports Screening', 'Fullbar', 'Live Music', 'Table Reservation Not Required', 'Smoking Area', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned']",3.8,Good,87,51,0,1,-1
19102353,The Cult - House,['Club'],https://www.zomato.com/pune/the-cult-house-magarpatta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"133/4A, Behind Laxmi Lawns, Near Mega Mills, Magarpatta, Pune",Pune,5,Magarpatta,18.52125463,73.9238855,,1,"Magarpatta, Pune","Modern Indian, Continental, Sushi, Finger Food, Asian, Bar Food","Closed (Mon-Thu),8pm – 1:30am (Fri-Sun)",2000,4,Rs.,"['Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'DJ', 'Nightlife', 'Fullbar', 'Serves Cocktails', 'Air Conditioned', 'Smoking Area', 'Dance Floor', 'Valet Parking Available', 'Indoor Seating', 'Wheelchair Accessible']",3.7,Good,30,110,0,-1,-1
10604,Oakleaf at Oakwood Residence,['Casual Dining'],https://www.zomato.com/pune/oakleaf-at-oakwood-residence-bund-garden?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Oakwood Residence, Naylor Road, Bund Garden Road, Pune",Pune,5,Bund Garden Road,18.53524571,73.88451643,0,1,"Bund Garden Road, Pune","Italian, Asian, Continental, North Indian",24 Hours (Mon-Sun),2000,4,Rs.,"['Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Breakfast', 'Debit Card', 'Outdoor Seating', 'Beer', 'Serves Cocktails', 'Paid Wifi', 'Table booking for Groups', 'Air Conditioned', 'Resto Bar', 'Smoking Area', 'Buffet', 'Desserts and Bakes', 'Lunch Menu', 'Free Parking', 'Valet Parking Available', 'Wine', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Private Dining Area Available', 'Wheelchair Accessible', 'Serves Jain Food', 'Pool Table', 'Fullbar']",3.5,Good,32,71,0,-1,-1
6504036,Soak - Novotel,['Lounge'],https://www.zomato.com/pune/soak-novotel-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Novotel, Weikfield IT City Infopark, Nagar Road, Viman Nagar, Pune",Pune,5,"Novotel, Nagar Road",18.55831146,73.9103565,,1,"Novotel, Nagar Road, Pune","North Indian, Italian, American","5 PM to 11 PM (Mon-Fri), 5 PM to 1 AM (Sat-Sun)",2000,4,Rs.,"['Dinner', 'Debit Card', 'Cash', 'Credit Card', 'Fullbar', 'Outdoor Seating', 'Nightlife', 'Indoor Seating', 'Wifi', 'LGBTQIA Friendly', 'Smoking Area', 'Valet Parking Available']",3.6,Good,41,43,0,-1,-1
6504568,Past Times,['Bar'],https://www.zomato.com/pune/past-times-lavasa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Waterfront Shaw, At Village-Dasve, Post Pathershet, Taluka-Mulshi, Lavasa, Pune",Pune,5,"The Waterfront Shaw, Lavasa",18.407226,73.506095,,1,"The Waterfront Shaw, Lavasa, Pune",Finger Food,11 AM to 11 PM (Mon-Sun),2000,4,Rs.,"['Credit Card', 'Serves Alcohol', 'Cash', 'Debit Card', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'LGBTQIA Friendly', 'Fullbar', 'Digital Payments Accepted']",3.5,Good,25,39,0,-1,-1
6504035,Bar Code - Novotel,['Bar'],https://www.zomato.com/pune/bar-code-novotel-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Novotel, Weikfield IT City Infopark, Nagar Road, Viman Nagar, Pune",Pune,5,"Novotel, Nagar Road",18.55833371,73.91034778,,1,"Novotel, Nagar Road, Pune",Finger Food,11 AM to 1 AM,2000,4,Rs.,"['Cash', 'Dinner', 'Lunch', 'Debit Card', 'Credit Card', 'Wifi', 'Valet Parking Available', 'Nightlife', 'LGBTQIA Friendly', 'Indoor Seating', 'Fullbar', 'Air Conditioned']",3.6,Good,27,25,0,-1,-1
11648,60 ml - Citrus Hotel,['Lounge'],https://www.zomato.com/pune/60-ml-citrus-hotel-pimpri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Citrus Hotel, Opposite PCMC, Old Mumbai  Pune Highway, Pimpri, Pune",Pune,5,"Citrus Hotel, Pimpri",18.62758945,73.8037521,0,1,"Citrus Hotel, Pimpri, Pune",Finger Food,11 AM to 12 Midnight,2000,4,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Debit Card', 'Credit Card', 'Nightlife', 'Indoor Seating', 'Outdoor Seating', 'Smoking Area', 'Fullbar', 'Valet Parking Available', 'Air Conditioned', 'LGBTQIA Friendly']",3.4,Average,27,2,0,-1,-1
6506769,Anytime Coffee Shop,['Fine Dining'],https://www.zomato.com/pune/anytime-coffee-shop-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"United-21 The Grand, Baner Hills, Baner, Pune",Pune,5,Pancard Clubs,18.55745075,73.78808767,,1,"Pancard Clubs, Pune","North Indian, Mexican, Italian, Continental",7 AM to 11 PM (Mon-Sun),2000,4,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Dinner', 'Credit Card', 'Breakfast', 'Lunch', 'Indoor Seating', 'Smoking Area', 'Fullbar', 'Valet Parking Available', 'Air Conditioned', 'Wifi', 'Table booking recommended']",3.1,Average,11,7,0,-1,-1
18817929,Caramella's,['Bakery'],https://www.zomato.com/pune/caramellas-2-bhosari?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mamta Sweet Chowk, Dighi, Bhosari, Pune",Pune,5,Bhosari,18.62160268,73.86926372,,1,"Bhosari, Pune",Bakery,10 AM to 12 Noon,15,1,Rs.,"['No Seating Available', 'Delivery', 'Debit Card', 'Cash', 'Takeaway Available', 'Credit Card', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted', 'Desserts and Bakes']",0,Not rated,2,2,0,-1,-1
18900614,Yewale Amrutalya,['Beverage Shop'],https://www.zomato.com/pune/yewale-amrutalya-budhwar-peth?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, Opposite Faraskhana Police Chowki, Budhwar Peth, Pune",Pune,5,Budhwar Peth,18.51660362,73.85550164,,1,"Budhwar Peth, Pune",Tea,4:30 AM to 10 PM,50,1,Rs.,"['No Seating Available', 'Takeaway Available', 'Cash', 'Sneakpeek']",3.9,Good,40,11,0,-1,-1
19021328,S Kumar Wadewale & Premacha Chaha,['Quick Bites'],https://www.zomato.com/pune/s-kumar-wadewale-premacha-chaha-bibvewadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, Ravikiran Hall, Near Jaipur Garden, Bibvewadi, Pune",Pune,5,Bibvewadi,0,0,,1,"Bibvewadi, Pune",Street Food,7 AM to 9 PM,50,1,Rs.,"['Cash', 'Breakfast', 'Lunch', 'Dinner', 'Standing Tables', 'Takeaway Available', 'Digital Payments Accepted', 'Free Parking', 'Indoor Seating']",3.3,Average,12,3,0,-1,-1
18602042,New Shegaon Kachori Centre,['Quick Bites'],https://www.zomato.com/pune/new-shegaon-kachori-centre-kothrud?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A-2 Building, Shop 12, Sakhai Plaza, Opposite Paranjape School, DP Road, Kothrud, Pune",Pune,5,Kothrud,18.5019717,73.80950578,,1,"Kothrud, Pune",Street Food,7:30 AM to 9:30 PM,50,1,Rs.,"['Takeaway Available', 'No Alcohol Available', 'Cash', 'Indoor Seating']",3.3,Average,9,3,0,-1,-1
19032346,Yewale Amruttulya,['Beverage Shop'],https://www.zomato.com/pune/yewale-amruttulya-deccan-gymkhana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1276/A, Deccan Heights, Opposite Deccan Gymkhana Bus Stop, Deccan Gymkhana, Pune",Pune,5,Deccan Gymkhana,0,0,,1,"Deccan Gymkhana, Pune",Tea,4:30 AM to 10 PM,50,1,Rs.,"['No Seating Available', 'Cash', 'Takeaway Available']",2.9,Average,5,0,0,-1,-1
